"DXXPT38X.Code.or.Value","DXXPT38X.Value.Description","DXXPT38X.Count","DXXPT38X.Cumulative","DXXPT38X.Skip.to.Item"
"176 to 816.8","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
