"DXXPT3Y.Code.or.Value","DXXPT3Y.Value.Description","DXXPT3Y.Count","DXXPT3Y.Cumulative","DXXPT3Y.Skip.to.Item"
"121.1 to 349.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
