"DXXPT64Y.Code.or.Value","DXXPT64Y.Value.Description","DXXPT64Y.Count","DXXPT64Y.Cumulative","DXXPT64Y.Skip.to.Item"
"62.5 to 306.1","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
