"DXXPT63Y.Code.or.Value","DXXPT63Y.Value.Description","DXXPT63Y.Count","DXXPT63Y.Cumulative","DXXPT63Y.Skip.to.Item"
"51.3 to 294.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
