"DXXPT56X.Code.or.Value","DXXPT56X.Value.Description","DXXPT56X.Count","DXXPT56X.Cumulative","DXXPT56X.Skip.to.Item"
"-3.7 to 460.9","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
