"DXXPT40X.Code.or.Value","DXXPT40X.Value.Description","DXXPT40X.Count","DXXPT40X.Cumulative","DXXPT40X.Skip.to.Item"
"375.2 to 1013.5","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
