"DXXPT78X.Code.or.Value","DXXPT78X.Value.Description","DXXPT78X.Count","DXXPT78X.Cumulative","DXXPT78X.Skip.to.Item"
"321.6 to 962.6","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
