"DXXPT65X.Code.or.Value","DXXPT65X.Value.Description","DXXPT65X.Count","DXXPT65X.Cumulative","DXXPT65X.Skip.to.Item"
"204 to 847.2","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
