"DXXPT82X.Code.or.Value","DXXPT82X.Value.Description","DXXPT82X.Count","DXXPT82X.Cumulative","DXXPT82X.Skip.to.Item"
"47.7 to 684","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
