"DXXPT91Y.Code.or.Value","DXXPT91Y.Value.Description","DXXPT91Y.Count","DXXPT91Y.Cumulative","DXXPT91Y.Skip.to.Item"
"84.4 to 275.4","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
