"DXXPT66Y.Code.or.Value","DXXPT66Y.Value.Description","DXXPT66Y.Count","DXXPT66Y.Cumulative","DXXPT66Y.Skip.to.Item"
"73 to 259.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
