"DXXPT69Y.Code.or.Value","DXXPT69Y.Value.Description","DXXPT69Y.Count","DXXPT69Y.Cumulative","DXXPT69Y.Skip.to.Item"
"79.2 to 264.8","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
