"DXXPT63X.Code.or.Value","DXXPT63X.Value.Description","DXXPT63X.Count","DXXPT63X.Cumulative","DXXPT63X.Skip.to.Item"
"154.2 to 793.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
