"DXXPT8X.Code.or.Value","DXXPT8X.Value.Description","DXXPT8X.Count","DXXPT8X.Cumulative","DXXPT8X.Skip.to.Item"
"-7.4 to 547.8","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
