"DXXPT15Y.Code.or.Value","DXXPT15Y.Value.Description","DXXPT15Y.Count","DXXPT15Y.Cumulative","DXXPT15Y.Skip.to.Item"
"125.5 to 362.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
