"DXXPT35Y.Code.or.Value","DXXPT35Y.Value.Description","DXXPT35Y.Count","DXXPT35Y.Cumulative","DXXPT35Y.Skip.to.Item"
"124.1 to 365","Range of Values",3281,3281,NA
".","Missing",427,3708,NA
