"DXXPT73Y.Code.or.Value","DXXPT73Y.Value.Description","DXXPT73Y.Count","DXXPT73Y.Cumulative","DXXPT73Y.Skip.to.Item"
"122.6 to 317.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
