"DXXPT79X.Code.or.Value","DXXPT79X.Value.Description","DXXPT79X.Count","DXXPT79X.Cumulative","DXXPT79X.Skip.to.Item"
"112.1 to 756.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
