"DXXPT41Y.Code.or.Value","DXXPT41Y.Value.Description","DXXPT41Y.Count","DXXPT41Y.Cumulative","DXXPT41Y.Skip.to.Item"
"104.3 to 302.6","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
