"DXXPT15X.Code.or.Value","DXXPT15X.Value.Description","DXXPT15X.Count","DXXPT15X.Cumulative","DXXPT15X.Skip.to.Item"
"13.9 to 522.2","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
