"DXXPT59Y.Code.or.Value","DXXPT59Y.Value.Description","DXXPT59Y.Count","DXXPT59Y.Cumulative","DXXPT59Y.Skip.to.Item"
"40 to 221.3","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
