"DXXPT4X.Code.or.Value","DXXPT4X.Value.Description","DXXPT4X.Count","DXXPT4X.Cumulative","DXXPT4X.Skip.to.Item"
"99.4 to 749.8","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
