"DXXPT87X.Code.or.Value","DXXPT87X.Value.Description","DXXPT87X.Count","DXXPT87X.Cumulative","DXXPT87X.Skip.to.Item"
"325.9 to 968.8","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
