"DXXPT17Y.Code.or.Value","DXXPT17Y.Value.Description","DXXPT17Y.Count","DXXPT17Y.Cumulative","DXXPT17Y.Skip.to.Item"
"123.5 to 322.2","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
