"DXXPT30Y.Code.or.Value","DXXPT30Y.Value.Description","DXXPT30Y.Count","DXXPT30Y.Cumulative","DXXPT30Y.Skip.to.Item"
"65.7 to 304","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
