"DXXPT64Y.Code.or.Value","DXXPT64Y.Value.Description","DXXPT64Y.Count","DXXPT64Y.Cumulative","DXXPT64Y.Skip.to.Item"
"39.1 to 224.4","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
