"DXXPT46X.Code.or.Value","DXXPT46X.Value.Description","DXXPT46X.Count","DXXPT46X.Cumulative","DXXPT46X.Skip.to.Item"
"236.6 to 878.4","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
