"DXXPT87X.Code.or.Value","DXXPT87X.Value.Description","DXXPT87X.Count","DXXPT87X.Cumulative","DXXPT87X.Skip.to.Item"
"183 to 827","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
