"DXXPT51X.Code.or.Value","DXXPT51X.Value.Description","DXXPT51X.Count","DXXPT51X.Cumulative","DXXPT51X.Skip.to.Item"
"44 to 545.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
