"DXXPT12X.Code.or.Value","DXXPT12X.Value.Description","DXXPT12X.Count","DXXPT12X.Cumulative","DXXPT12X.Skip.to.Item"
"175.4 to 814.9","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
