"DXXPT92X.Code.or.Value","DXXPT92X.Value.Description","DXXPT92X.Count","DXXPT92X.Cumulative","DXXPT92X.Skip.to.Item"
"-0.9 to 444.5","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
