"DXXPT19Y.Code.or.Value","DXXPT19Y.Value.Description","DXXPT19Y.Count","DXXPT19Y.Cumulative","DXXPT19Y.Skip.to.Item"
"114.2 to 306.2","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
