"DXXPT36Y.Code.or.Value","DXXPT36Y.Value.Description","DXXPT36Y.Count","DXXPT36Y.Cumulative","DXXPT36Y.Skip.to.Item"
"76.9 to 263.2","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
