"DXXPT86Y.Code.or.Value","DXXPT86Y.Value.Description","DXXPT86Y.Count","DXXPT86Y.Cumulative","DXXPT86Y.Skip.to.Item"
"86.3 to 334.9","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
