"DXXPT53Y.Code.or.Value","DXXPT53Y.Value.Description","DXXPT53Y.Count","DXXPT53Y.Cumulative","DXXPT53Y.Skip.to.Item"
"62.2 to 248.1","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
