"DXXPT10X.Code.or.Value","DXXPT10X.Value.Description","DXXPT10X.Count","DXXPT10X.Cumulative","DXXPT10X.Skip.to.Item"
"170.5 to 821.6","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
