"DXXPT94Y.Code.or.Value","DXXPT94Y.Value.Description","DXXPT94Y.Count","DXXPT94Y.Cumulative","DXXPT94Y.Skip.to.Item"
"109.4 to 302.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
