"DXXPT28Y.Code.or.Value","DXXPT28Y.Value.Description","DXXPT28Y.Count","DXXPT28Y.Cumulative","DXXPT28Y.Skip.to.Item"
"64.2 to 253.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
