"DXXPT47Y.Code.or.Value","DXXPT47Y.Value.Description","DXXPT47Y.Count","DXXPT47Y.Cumulative","DXXPT47Y.Skip.to.Item"
"72.4 to 262","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
