"DXXPT60X.Code.or.Value","DXXPT60X.Value.Description","DXXPT60X.Count","DXXPT60X.Cumulative","DXXPT60X.Skip.to.Item"
"252.6 to 897.8","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
