"DXXPT7Y.Code.or.Value","DXXPT7Y.Value.Description","DXXPT7Y.Count","DXXPT7Y.Cumulative","DXXPT7Y.Skip.to.Item"
"42.9 to 273.3","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
