"DXXPT29Y.Code.or.Value","DXXPT29Y.Value.Description","DXXPT29Y.Count","DXXPT29Y.Cumulative","DXXPT29Y.Skip.to.Item"
"63.3 to 254.2","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
