"DXXPT5Y.Code.or.Value","DXXPT5Y.Value.Description","DXXPT5Y.Count","DXXPT5Y.Cumulative","DXXPT5Y.Skip.to.Item"
"41.6 to 282.2","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
