"DXXPT80X.Code.or.Value","DXXPT80X.Value.Description","DXXPT80X.Count","DXXPT80X.Cumulative","DXXPT80X.Skip.to.Item"
"-5.5 to 505.7","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
