"DXXPT8X.Code.or.Value","DXXPT8X.Value.Description","DXXPT8X.Count","DXXPT8X.Cumulative","DXXPT8X.Skip.to.Item"
"182.9 to 823.5","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
