"DXXPT84X.Code.or.Value","DXXPT84X.Value.Description","DXXPT84X.Count","DXXPT84X.Cumulative","DXXPT84X.Skip.to.Item"
"-21.2 to 493","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
