"DXXPT26X.Code.or.Value","DXXPT26X.Value.Description","DXXPT26X.Count","DXXPT26X.Cumulative","DXXPT26X.Skip.to.Item"
"298.5 to 942","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
