"DXXPT63Y.Code.or.Value","DXXPT63Y.Value.Description","DXXPT63Y.Count","DXXPT63Y.Cumulative","DXXPT63Y.Skip.to.Item"
"41.8 to 222","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
