"DXXPT24Y.Code.or.Value","DXXPT24Y.Value.Description","DXXPT24Y.Count","DXXPT24Y.Cumulative","DXXPT24Y.Skip.to.Item"
"141 to 388.3","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
