"DXXPT78X.Code.or.Value","DXXPT78X.Value.Description","DXXPT78X.Count","DXXPT78X.Cumulative","DXXPT78X.Skip.to.Item"
"74.1 to 625.3","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
