"DXXPT30Y.Code.or.Value","DXXPT30Y.Value.Description","DXXPT30Y.Count","DXXPT30Y.Cumulative","DXXPT30Y.Skip.to.Item"
"52.6 to 282.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
