"DXXPT52Y.Code.or.Value","DXXPT52Y.Value.Description","DXXPT52Y.Count","DXXPT52Y.Cumulative","DXXPT52Y.Skip.to.Item"
"49 to 290.3","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
