"DXXPT39Y.Code.or.Value","DXXPT39Y.Value.Description","DXXPT39Y.Count","DXXPT39Y.Cumulative","DXXPT39Y.Skip.to.Item"
"99.3 to 287.5","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
