"DXXPT66X.Code.or.Value","DXXPT66X.Value.Description","DXXPT66X.Count","DXXPT66X.Cumulative","DXXPT66X.Skip.to.Item"
"129 to 766.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
