"DXXPT10X.Code.or.Value","DXXPT10X.Value.Description","DXXPT10X.Count","DXXPT10X.Cumulative","DXXPT10X.Skip.to.Item"
"315.9 to 951.3","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
