"DXXPT80X.Code.or.Value","DXXPT80X.Value.Description","DXXPT80X.Count","DXXPT80X.Cumulative","DXXPT80X.Skip.to.Item"
"110.3 to 757","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
