"DXXPT4Y.Code.or.Value","DXXPT4Y.Value.Description","DXXPT4Y.Count","DXXPT4Y.Cumulative","DXXPT4Y.Skip.to.Item"
"110.1 to 295.2","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
