"DXXPT65X.Code.or.Value","DXXPT65X.Value.Description","DXXPT65X.Count","DXXPT65X.Cumulative","DXXPT65X.Skip.to.Item"
"136.8 to 775.5","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
