"DXXPT45Y.Code.or.Value","DXXPT45Y.Value.Description","DXXPT45Y.Count","DXXPT45Y.Cumulative","DXXPT45Y.Skip.to.Item"
"96.7 to 331.9","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
