"DXXPT87Y.Code.or.Value","DXXPT87Y.Value.Description","DXXPT87Y.Count","DXXPT87Y.Cumulative","DXXPT87Y.Skip.to.Item"
"66.4 to 256.9","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
