"DXXPT73X.Code.or.Value","DXXPT73X.Value.Description","DXXPT73X.Count","DXXPT73X.Cumulative","DXXPT73X.Skip.to.Item"
"2.4 to 447.2","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
