"DXXPT92Y.Code.or.Value","DXXPT92Y.Value.Description","DXXPT92Y.Count","DXXPT92Y.Cumulative","DXXPT92Y.Skip.to.Item"
"95.6 to 282.8","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
