"DXXPT7Y.Code.or.Value","DXXPT7Y.Value.Description","DXXPT7Y.Count","DXXPT7Y.Cumulative","DXXPT7Y.Skip.to.Item"
"55.3 to 302.9","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
