"DXXPT58Y.Code.or.Value","DXXPT58Y.Value.Description","DXXPT58Y.Count","DXXPT58Y.Cumulative","DXXPT58Y.Skip.to.Item"
"42.7 to 263","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
